1.798000e-02, 5, 200.000000, 2.722000e+02, 1.380000e+01, 2.000000e+00
7.193999e-02, 5, 400.000000, 5.378000e+02, 2.000000e+01, 2.000000e+00
9.950000e-02, 5, 600.000000, 8.022000e+02, 2.080000e+01, 2.000000e+00
8.528000e-02, 5, 800.000000, 1.059000e+03, 2.060000e+01, 2.000000e+00
1.233200e-01, 5, 1000.000000, 1.341000e+03, 2.200000e+01, 2.000000e+00
1.329000e-01, 5, 1200.000000, 1.607800e+03, 2.220000e+01, 2.000000e+00
1.516000e-01, 5, 1400.000000, 1.856200e+03, 2.280000e+01, 2.000000e+00
1.869000e-01, 5, 1600.000000, 2.130600e+03, 2.220000e+01, 2.000000e+00
2.218800e-01, 5, 1800.000000, 2.414600e+03, 2.360000e+01, 2.000000e+00
2.266200e-01, 5, 2000.000000, 2.677000e+03, 2.360000e+01, 2.000000e+00
2.513000e-01, 5, 2200.000000, 2.941400e+03, 2.540000e+01, 2.000000e+00
2.782400e-01, 5, 2400.000000, 3.199800e+03, 2.580000e+01, 2.000000e+00
3.046400e-01, 5, 2600.000000, 3.461800e+03, 2.580000e+01, 2.000000e+00
3.305200e-01, 5, 2800.000000, 3.718200e+03, 2.400000e+01, 2.000000e+00
4.047600e-01, 5, 3000.000000, 3.991800e+03, 2.500000e+01, 2.000000e+00
3.748800e-01, 5, 3200.000000, 4.249400e+03, 2.620000e+01, 2.000000e+00
4.141600e-01, 5, 3400.000000, 4.512600e+03, 2.600000e+01, 2.000000e+00
4.333800e-01, 5, 3600.000000, 4.827400e+03, 2.520000e+01, 2.000000e+00
5.384600e-01, 5, 3800.000000, 5.067000e+03, 2.600000e+01, 2.000000e+00
5.634000e-01, 5, 4000.000000, 5.325000e+03, 2.600000e+01, 2.000000e+00
6.608800e-01, 5, 4200.000000, 5.597000e+03, 2.600000e+01, 2.000000e+00
5.788200e-01, 5, 4400.000000, 5.866600e+03, 2.740000e+01, 2.000000e+00
5.959400e-01, 5, 4600.000000, 6.137800e+03, 2.800000e+01, 2.000000e+00
6.147200e-01, 5, 4800.000000, 6.405000e+03, 2.740000e+01, 2.000000e+00
6.402400e-01, 5, 5000.000000, 6.668200e+03, 2.720000e+01, 2.000000e+00
6.794400e-01, 5, 5200.000000, 6.967400e+03, 2.800000e+01, 2.000000e+00
7.682200e-01, 5, 5400.000000, 7.198600e+03, 2.840000e+01, 2.000000e+00
7.366000e-01, 5, 5600.000000, 7.448600e+03, 2.820000e+01, 2.000000e+00
7.552800e-01, 5, 5800.000000, 7.738600e+03, 2.800000e+01, 2.000000e+00
7.887000e-01, 5, 6000.000000, 8.009000e+03, 2.840000e+01, 2.000000e+00
8.350600e-01, 5, 6200.000000, 8.250600e+03, 2.740000e+01, 2.000000e+00
8.513800e-01, 5, 6400.000000, 8.531800e+03, 2.920000e+01, 2.000000e+00
8.805400e-01, 5, 6600.000000, 8.782200e+03, 2.780000e+01, 2.000000e+00
8.972999e-01, 5, 6800.000000, 9.076200e+03, 2.860000e+01, 2.000000e+00
9.317800e-01, 5, 7000.000000, 9.335800e+03, 2.880000e+01, 2.000000e+00
1.224720e+00, 5, 7200.000000, 9.595000e+03, 2.880000e+01, 2.000000e+00
9.828398e-01, 5, 7400.000000, 9.873000e+03, 3.000000e+01, 2.000000e+00
1.016280e+00, 5, 7600.000000, 1.014220e+04, 2.680000e+01, 2.000000e+00
1.055820e+00, 5, 7800.000000, 1.039740e+04, 2.860000e+01, 2.000000e+00
1.112560e+00, 5, 8000.000000, 1.066140e+04, 2.900000e+01, 2.000000e+00
1.102080e+00, 5, 8200.000000, 1.092020e+04, 2.880000e+01, 2.000000e+00
1.137520e+00, 5, 8400.000000, 1.119100e+04, 2.920000e+01, 2.000000e+00
1.200820e+00, 5, 8600.000000, 1.144700e+04, 3.060000e+01, 2.000000e+00
1.205820e+00, 5, 8800.000000, 1.171380e+04, 2.780000e+01, 2.000000e+00
1.223820e+00, 5, 9000.000000, 1.202540e+04, 2.960000e+01, 2.000000e+00
1.263840e+00, 5, 9200.000000, 1.226580e+04, 2.880000e+01, 2.000000e+00
1.280020e+00, 5, 9400.000000, 1.252260e+04, 3.000000e+01, 2.000000e+00
1.316100e+00, 5, 9600.000000, 1.279220e+04, 3.180000e+01, 2.000000e+00
1.341480e+00, 5, 9800.000000, 1.302700e+04, 2.960000e+01, 2.000000e+00
1.381640e+00, 5, 10000.000000, 1.334180e+04, 3.040000e+01, 2.000000e+00
1.407260e+00, 5, 10200.000000, 1.360300e+04, 2.940000e+01, 2.000000e+00
1.440680e+00, 5, 10400.000000, 1.387380e+04, 3.200000e+01, 2.000000e+00
1.468120e+00, 5, 10600.000000, 1.413580e+04, 3.220000e+01, 2.000000e+00
1.505620e+00, 5, 10800.000000, 1.437940e+04, 2.940000e+01, 2.000000e+00
1.536920e+00, 5, 11000.000000, 1.462900e+04, 3.100000e+01, 2.000000e+00
1.565060e+00, 5, 11200.000000, 1.494820e+04, 2.980000e+01, 2.000000e+00
1.592900e+00, 5, 11400.000000, 1.524900e+04, 3.060000e+01, 2.000000e+00
1.614540e+00, 5, 11600.000000, 1.545500e+04, 3.180000e+01, 2.000000e+00
1.654100e+00, 5, 11800.000000, 1.576100e+04, 3.080000e+01, 2.000000e+00
1.685580e+00, 5, 12000.000000, 1.598020e+04, 3.080000e+01, 2.000000e+00
1.726980e+00, 5, 12200.000000, 1.629980e+04, 3.220000e+01, 2.000000e+00
1.751860e+00, 5, 12400.000000, 1.653620e+04, 3.300000e+01, 2.000000e+00
1.762580e+00, 5, 12600.000000, 1.679620e+04, 3.160000e+01, 2.000000e+00
1.805100e+00, 5, 12800.000000, 1.708420e+04, 3.200000e+01, 2.000000e+00
1.831940e+00, 5, 13000.000000, 1.735940e+04, 3.360000e+01, 2.000000e+00
1.865340e+00, 5, 13200.000000, 1.760260e+04, 3.140000e+01, 2.000000e+00
1.893580e+00, 5, 13400.000000, 1.787900e+04, 3.080000e+01, 2.000000e+00
1.964860e+00, 5, 13600.000000, 1.814540e+04, 3.120000e+01, 2.000000e+00
1.927560e+00, 5, 13800.000000, 1.841060e+04, 3.060000e+01, 2.000000e+00
1.930140e+00, 5, 14000.000000, 1.865860e+04, 3.200000e+01, 2.000000e+00
2.093340e+00, 5, 14200.000000, 1.893580e+04, 3.100000e+01, 2.000000e+00
2.048120e+00, 5, 14400.000000, 1.919380e+04, 3.100000e+01, 2.000000e+00
2.077860e+00, 5, 14600.000000, 1.945580e+04, 3.140000e+01, 2.000000e+00
2.096940e+00, 5, 14800.000000, 1.969940e+04, 3.100000e+01, 2.000000e+00
2.120660e+00, 5, 15000.000000, 2.002780e+04, 3.200000e+01, 2.000000e+00
2.248360e+00, 5, 15200.000000, 2.026860e+04, 3.100000e+01, 2.000000e+00
2.214480e+00, 5, 15400.000000, 2.051300e+04, 3.220000e+01, 2.000000e+00
2.267360e+00, 5, 15600.000000, 2.078660e+04, 3.200000e+01, 2.000000e+00
2.271960e+00, 5, 15800.000000, 2.104980e+04, 3.160000e+01, 2.000000e+00
2.296640e+00, 5, 16000.000000, 2.134860e+04, 3.140000e+01, 2.000000e+00
2.376380e+00, 5, 16200.000000, 2.159140e+04, 3.220000e+01, 2.000000e+00
2.394340e+00, 5, 16400.000000, 2.182460e+04, 3.320000e+01, 2.000000e+00
2.396340e+00, 5, 16600.000000, 2.212340e+04, 3.280000e+01, 2.000000e+00
2.430440e+00, 5, 16800.000000, 2.235660e+04, 3.200000e+01, 2.000000e+00
2.464760e+00, 5, 17000.000000, 2.266820e+04, 3.180000e+01, 2.000000e+00
2.507280e+00, 5, 17200.000000, 2.292620e+04, 3.300000e+01, 2.000000e+00
2.527260e+00, 5, 17400.000000, 2.321420e+04, 3.320000e+01, 2.000000e+00
2.822520e+00, 5, 17600.000000, 2.348660e+04, 3.420000e+01, 2.000000e+00
2.736560e+00, 5, 17800.000000, 2.370060e+04, 3.180000e+01, 2.000000e+00
2.790460e+00, 5, 18000.000000, 2.399020e+04, 3.180000e+01, 2.000000e+00
2.768100e+00, 5, 18200.000000, 2.422100e+04, 3.100000e+01, 2.000000e+00
2.876340e+00, 5, 18400.000000, 2.449460e+04, 3.340000e+01, 2.000000e+00
2.800740e+00, 5, 18600.000000, 2.479380e+04, 3.140000e+01, 2.000000e+00
2.820300e+00, 5, 18800.000000, 2.504100e+04, 3.340000e+01, 2.000000e+00
2.953740e+00, 5, 19000.000000, 2.529340e+04, 3.240000e+01, 2.000000e+00
3.041540e+00, 5, 19200.000000, 2.561740e+04, 3.360000e+01, 2.000000e+00
2.860120e+00, 5, 19400.000000, 2.584620e+04, 3.220000e+01, 2.000000e+00
2.881840e+00, 5, 19600.000000, 2.614220e+04, 3.360000e+01, 2.000000e+00
2.922380e+00, 5, 19800.000000, 2.643660e+04, 3.260000e+01, 2.000000e+00
2.942360e+00, 5, 20000.000000, 2.666660e+04, 3.280000e+01, 2.000000e+00
