9.398000e-02, 5, 200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.271400e-01, 5, 400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
3.700400e-01, 5, 600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.874200e-01, 5, 800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.023601e-01, 5, 1000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.121799e-01, 5, 1200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
9.299402e-01, 5, 1400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.066700e+00, 5, 1600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.260820e+00, 5, 1800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.332380e+00, 5, 2000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.604060e+00, 5, 2200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.647200e+00, 5, 2400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.654060e+00, 5, 2600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.764240e+00, 5, 2800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
1.876060e+00, 5, 3000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.003240e+00, 5, 3200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.124840e+00, 5, 3400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.246980e+00, 5, 3600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.379120e+00, 5, 3800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.508761e+00, 5, 4000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.840340e+00, 5, 4200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
2.977780e+00, 5, 4400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
3.924580e+00, 5, 4600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
3.503180e+00, 5, 4800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.203860e+00, 5, 5000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
3.734980e+00, 5, 5200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.218821e+00, 5, 5400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.216361e+00, 5, 5600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.361621e+00, 5, 5800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.054240e+00, 5, 6000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.187300e+00, 5, 6200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.367921e+00, 5, 6400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.268620e+00, 5, 6600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.422061e+00, 5, 6800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.525720e+00, 5, 7000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
4.710081e+00, 5, 7200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
5.165401e+00, 5, 7400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
5.502861e+00, 5, 7600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
5.886721e+00, 5, 7800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
5.720660e+00, 5, 8000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
5.988241e+00, 5, 8200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.132320e+00, 5, 8400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.248240e+00, 5, 8600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.403601e+00, 5, 8800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.558501e+00, 5, 9000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.677881e+00, 5, 9200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.664461e+00, 5, 9400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.809120e+00, 5, 9600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.833460e+00, 5, 9800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
6.968581e+00, 5, 10000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
7.107461e+00, 5, 10200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
7.220141e+00, 5, 10400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
7.415381e+00, 5, 10600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
7.535741e+00, 5, 10800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.755421e+00, 5, 11000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
7.934400e+00, 5, 11200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.281160e+00, 5, 11400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.487421e+00, 5, 11600.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.491481e+00, 5, 11800.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.582601e+00, 5, 12000.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.705641e+00, 5, 12200.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
8.818082e+00, 5, 12400.000000, 0.000000e+00, 0.000000e+00, 2.000000e+00
